key,paper,bmp,response_class,response_var,treatment,control,sign,treatment_control_flag,response_flag,response_flag_notes,species,link,error_class,xbar_e,n_e,sd_e,se_e,lcl_e,ucl_e,xbar_c,n_c,sd_c,se_c,lcl_c,ucl_c,notes,baseline_survival,beta_is_derived,survival_scale
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,rufous_hummingbird,NA,standard_error,0.06,8,NA,0.24,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,says_phoebe,NA,standard_error,0.28,56,NA,0.46,NA,NA,0.11,56,NA,0.32,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,savannah_sparrow,NA,standard_error,0.11,8,NA,0.47,NA,NA,0,8,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,spotted_towhee,NA,standard_error,0.44,80,NA,0.78,NA,NA,0.44,80,NA,0.86,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,tree_swallow,NA,standard_error,0.28,24,NA,0.83,NA,NA,0.06,24,NA,0.24,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,vesper_sparrow,NA,standard_error,0.28,152,NA,0.46,NA,NA,1.06,152,NA,0.87,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,white_crowned_sparrow,NA,standard_error,1.11,48,NA,3.6,NA,NA,0.83,48,NA,2.64,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,western_bluebird,NA,standard_error,0.06,24,NA,0.24,NA,NA,0.33,24,NA,1.19,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,western_kingbird,NA,standard_error,0.28,48,NA,0.46,NA,NA,0.06,48,NA,0.24,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,western_meadowlark,NA,standard_error,0.39,104,NA,0.78,NA,NA,0.78,104,NA,1.06,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,western_wood_pewee,NA,standard_error,0.11,16,NA,0.32,NA,NA,0,16,NA,0,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
WGSP9SQJ,Knight et al. 2016,edge_and_shrub_habitat,abundance,abundance,Edge,Interior,1,apples,0,NA,yellow_rumped_warbler,NA,standard_error,0.17,40,NA,0.38,NA,NA,0.28,40,NA,0.83,NA,NA,Edge is defined as plots adjacent to agriculture (orchards or vineyards),NA,NA,NA
EF9SGNSA,Patten et al. 2006,edge_and_shrub_habitat,nest_success,Brood parasitism rate,Distance to woody vegetation <= 21 m,Distance to woody vegetation > 21 m,-1,apples,1,brood parasitism,dickcissel,NA,standard_error,29.06,203,NA,3.19,NA,NA,8.89,45,NA,4.24,NA,NA,Consider whether this is an adequate proxy for nest success,NA,NA,period_survival
EF9SGNSA,Patten et al. 2006,prescribed_fire,nest_success,Brood parasitism rate,Burned,Unburned,-1,apples,1,brood parasitism,eastern_meadowlark,NA,standard_error,7.54,252,NA,1.66,NA,NA,2.99,234,NA,1.11,NA,NA,NA,NA,NA,period_survival
EF9SGNSA,Patten et al. 2006,prescribed_fire,nest_success,Brood parasitism rate,Burned,Unburned,-1,apples,1,brood parasitism,red_winged_blackbird,NA,standard_error,27.27,11,NA,13.43,NA,NA,2.6,77,NA,1.81,NA,NA,NA,NA,NA,period_survival
RYCYMRRZ,Riddle and Moorman 2010,edge_and_shrub_habitat,nest_success,Nest survival probability,Post-field border establishment,Pre-field border establishment,1,apples,0,NA,indigo_bunting_blue_grosbeak,NA,standard_error,0.3,290,NA,0.08,NA,NA,0.26,42,NA,0.11,NA,NA,NA,NA,NA,period_survival
RYCYMRRZ,Riddle and Moorman 2010,edge_and_shrub_habitat,nest_success,Proportion of brood parasitized nests,Post-field border establishment,Pre-field border establishment,-1,apples,1,brood parasitism,indigo_bunting_blue_grosbeak,NA,standard_error,0.32,290,NA,0.08,NA,NA,0.35,42,NA,0.11,NA,NA,Consider whether this is an adequate proxy for nest success,NA,NA,period_survival
UCK86GY9,Skagen et al. 2005,edge_and_shrub_habitat,nest_success,daily survival rate,Edge nests,Interior nests,1,apples,0,NA,artificial_nests,NA,standard_error,0.841,156,NA,0.013,NA,NA,0.826,156,NA,0.014,NA,NA,NA,NA,NA,daily_survival
NMR6JN8N,Suarez et al. 1997,edge_and_shrub_habitat,nest_success,Daily percent predation rate (Dutch Creek),Gradual edge,Abrupt edge,-1,apples,0,NA,indigo_bunting,NA,standard_deviation,4.2,601.5,0.8,NA,NA,NA,7.7,207.5,1.8,NA,NA,NA,NA,NA,NA,daily_survival
NMR6JN8N,Suarez et al. 1997,edge_and_shrub_habitat,nest_success,Daily percent predation rate (Trail of Tears),Gradual edge,Abrupt edge,-1,apples,0,NA,indigo_bunting,NA,standard_deviation,3.6,250.5,1.2,NA,NA,NA,6.6,30.5,4.5,NA,NA,NA,NA,NA,NA,daily_survival
NMR6JN8N,Suarez et al. 1997,edge_and_shrub_habitat,nest_success,Daily percent predation rate (Pine Hills),Gradual edge,Abrupt edge,-1,apples,0,NA,indigo_bunting,NA,standard_deviation,2.2,226,1,NA,NA,NA,8.1,37,4.5,NA,NA,NA,NA,NA,NA,daily_survival
NMR6JN8N,Suarez et al. 1997,edge_and_shrub_habitat,nest_success,Daily percent predation rate (S. Ripple Hollow),Gradual edge,Abrupt edge,-1,apples,0,NA,indigo_bunting,NA,standard_deviation,3.6,84,2,NA,NA,NA,2.5,40,2.5,NA,NA,NA,NA,NA,NA,daily_survival
NMR6JN8N,Suarez et al. 1997,edge_and_shrub_habitat,nest_success,Daily percent predation rate (Section II),Gradual edge,Abrupt edge,-1,apples,0,NA,indigo_bunting,NA,standard_deviation,4.3,47,3,NA,NA,NA,18.2,6,15.8,NA,NA,NA,NA,NA,NA,daily_survival
TY9UGHCS,Valentine et al. 2019,edge_and_shrub_habitat,abundance,abundance (birds/point),Edge,Interior,1,apples,0,NA,american_crow,NA,standard_deviation,0.25,2,0.53,NA,NA,NA,0.04,2,0.2,NA,NA,NA,NA,NA,NA,NA
TY9UGHCS,Valentine et al. 2019,edge_and_shrub_habitat,abundance,abundance (birds/point),Edge,Interior,1,apples,0,NA,blue_jay,NA,standard_deviation,1.46,2,0.93,NA,NA,NA,0.67,2,0.76,NA,NA,NA,NA,NA,NA,NA
TY9UGHCS,Valentine et al. 2019,edge_and_shrub_habitat,abundance,abundance (birds/point),Edge,Interior,1,apples,0,NA,common_grackle,NA,standard_deviation,0,2,0,NA,NA,NA,0.04,2,0.2,NA,NA,NA,NA,NA,NA,NA
GS4TG5A4,Augustine and Derner 2015,prescribed_fire,abundance,density (birds/km^2),Recently burned patches,Unburned patches,1,apples,0,NA,lark_bunting,NA,standard_error,23.4633,3,NA,6.7395,NA,NA,76.2559,6,NA,5.6162,NA,NA,Traced from plot,NA,NA,NA
GS4TG5A4,Augustine and Derner 2015,prescribed_fire,abundance,density (birds/km^2),Recently burned patches,Unburned patches,1,apples,0,NA,horned_lark,NA,standard_error,27.3795,3,NA,1.9931,NA,NA,31.49,6,NA,1.6042,NA,NA,Traced from plot,NA,NA,NA
GS4TG5A4,Augustine and Derner 2015,prescribed_fire,abundance,density (birds/km^2),Recently burned patches,Unburned patches,1,apples,0,NA,western_meadowlark,NA,standard_error,3.8542,3,NA,1.56,NA,NA,10.6659,6,NA,1.3252,NA,NA,Traced from plot,NA,NA,NA
GS4TG5A4,Augustine and Derner 2015,prescribed_fire,abundance,density (birds/km^2),Recently burned patches,Unburned patches,1,apples,0,NA,mccowns_longspur,NA,standard_error,21.9008,3,NA,11.955,NA,NA,8.4561,6,NA,4.0725,NA,NA,Traced from plot; upper and lower error bars were not symmetrical for treatment,NA,NA,NA
GS4TG5A4,Augustine and Derner 2015,prescribed_fire,abundance,density (birds/km^2),Recently burned patches,Unburned patches,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,0,3,NA,0,NA,NA,6.5079,6,NA,1.4796,NA,NA,Traced from plot,NA,NA,NA
GS4TG5A4,Augustine and Derner 2015,prescribed_fire,abundance,density (birds/km^2),Recently burned patches,Unburned patches,1,apples,0,NA,mountain_plover,NA,standard_error,6.4704,3,NA,0.7666,NA,NA,0,6,NA,0,NA,NA,Traced from plot,NA,NA,NA
W9HAEBRV,Batáry et al. 2007,grazing_intensity,abundance,Number of territories,Extensively grazed pastures,Intensively grazed pastures,1,apples,0,NA,grassland_species,NA,standard_error,19.4113,21,NA,6.9606,NA,NA,10.1848,21,NA,3.4806,NA,NA,"Traced from plot; extensive and intensive represent low and high grazing pressure, respectively",NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,abundance,abundance,organic (2003),conventionional (2003),1,apples,0,NA,all_species,NA,standard_error,43.5737,5,NA,3.2073,NA,NA,14.3705,5,NA,2.9112,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,abundance,abundance,organic (2004),conventionional (2004),1,apples,0,NA,all_species,NA,standard_error,49.0177,5,NA,4.1941,NA,NA,18.6303,5,NA,3.75,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,abundance,abundance,organic (2005),conventionional (2005),1,apples,0,NA,all_species,NA,standard_error,45.2842,5,NA,4.8848,NA,NA,15.3408,5,NA,2.3684,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,species_richness,species_richness,organic (2003),conventionional (2003),1,apples,0,NA,all_species,NA,standard_error,23.2625,5,NA,1.1826,NA,NA,9.3184,5,NA,1.138,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,species_richness,species_richness,organic (2004),conventionional (2004),1,apples,0,NA,all_species,NA,standard_error,24.8281,5,NA,1.1602,NA,NA,10.1477,5,NA,1.1602,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,species_richness,species_richness,organic (2005),conventionional (2005),1,apples,0,NA,all_species,NA,standard_error,22.7344,5,NA,1.1602,NA,NA,8.768,5,NA,1.138,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,abundance,abundance,organic,conventionional,1,apples,0,NA,insectivores,NA,standard_error,23.5516,5,NA,1.5491,NA,NA,7.133,5,NA,0.6663,NA,NA,Traced from plot,NA,NA,NA
FE9EGUNZ,Bouvier et al. 2011,eliminate_pesticides,abundance,abundance,organic,conventionional,1,apples,0,NA,granivores,NA,standard_error,13.2724,5,NA,1.5657,NA,NA,7.0647,5,NA,1.0994,NA,NA,Traced from plot,NA,NA,NA
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,daily survival rate,Rotational grazing,Pre-treatment,1,apples,0,NA,red_winged_blackbird,NA,standard_error,0.9435,14,NA,0.009993,NA,NA,0.9775,18,NA,0.019,NA,NA,Traced from plot,NA,NA,daily_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,daily survival rate,Rotational grazing,Pre-treatment,1,apples,0,NA,field_sparrow,NA,standard_error,0.9455,56,NA,0.0111,NA,NA,0.954,41,NA,0.028,NA,NA,Traced from plot,NA,NA,daily_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,daily survival rate,Rotational grazing,Pre-treatment,1,apples,0,NA,indigo_bunting,NA,standard_error,0.9327,8,NA,0.0099937,NA,NA,0.9231,13,NA,0.024,NA,NA,Traced from plot,NA,NA,daily_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,daily survival rate,Patch-burn grazed,Pre-treatment,1,oranges,0,NA,field_sparrow,NA,standard_error,0.9239,84,NA,0.0202,NA,NA,0.954,41,NA,0.028,NA,NA,Consider changing the bmp or dropping; Traced from plot; Could migrate to patch-burn vs. rotation grazing with a new trace,NA,NA,daily_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,daily survival rate,Patch-burn grazed,Pre-treatment,1,oranges,0,NA,indigo_bunting,NA,standard_error,0.9327,23,NA,0.0079947,NA,NA,0.9231,13,NA,0.024,NA,NA,Traced from plot,NA,NA,daily_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,Percent nest_success,Rotational grazing,Pre-treatment,1,apples,0,NA,red_winged_blackbird,NA,standard_error,27.7012,14,NA,4.5762,NA,NA,60.5786,18,NA,5.3215,NA,NA,Traced from plot,NA,NA,period_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,Percent nest_success,Rotational grazing,Pre-treatment,1,apples,0,NA,field_sparrow,NA,standard_error,42.9747,56,NA,5.7466,NA,NA,49.0299,41,NA,5.4275,NA,NA,Traced from plot,NA,NA,period_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,Percent nest_success,Rotational grazing,Pre-treatment,1,apples,0,NA,indigo_bunting,NA,standard_error,26.4236,8,NA,6.1722,NA,NA,21.7283,13,NA,4.8936,NA,NA,Traced from plot,NA,NA,period_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,Percent nest_success,Patch-burn grazed,Pre-treatment,1,oranges,0,NA,field_sparrow,NA,standard_error,30.3206,84,NA,7.3432,NA,NA,49.0299,41,NA,5.4275,NA,NA,Consider changing the bmp or dropping; Traced from plot,NA,NA,period_survival
QX25INTP,Buckley et al. 2022,rotational_grazing,nest_success,Percent nest_success,Patch-burn grazed,Pre-treatment,1,oranges,0,NA,indigo_bunting,NA,standard_error,26.3288,23,NA,9.0462,NA,NA,21.7283,13,NA,4.8936,NA,NA,Traced from plot,NA,NA,period_survival
2WJYSYDE,Cassidy and Kleppel 2017,rotational_grazing,abundance,abundance,Holistic resource managment,Continuous grazing,1,apples,0,NA,grassland_obligates,NA,standard_error,2.1172,13,NA,0.3997,NA,NA,0.4183,4,NA,0.3997,NA,NA,"Traced from plot; Holistic resource management is defined as frequent rotation, long rest periods, and high stocking density",NA,NA,NA
2WJYSYDE,Cassidy and Kleppel 2017,rotational_grazing,abundance,abundance,Holistic resource managment,Continuous grazing,1,apples,0,NA,savannah_sparrow,NA,standard_error,1.1444,13,NA,0.2404,NA,NA,0.1636,4,NA,0.1543,NA,NA,"Traced from plot; Holistic resource management is defined as frequent rotation, long rest periods, and high stocking density",NA,NA,NA
2WJYSYDE,Cassidy and Kleppel 2017,rotational_grazing,abundance,abundance,Holistic resource managment,Continuous grazing,1,apples,0,NA,bobolink,NA,standard_error,0.9003,13,NA,0.3445,NA,NA,0.2533,4,NA,0.2404,NA,NA,"Traced from plot; Holistic resource management is defined as frequent rotation, long rest periods, and high stocking density",NA,NA,NA
2WJYSYDE,Cassidy and Kleppel 2017,rotational_grazing,abundance,abundance,Holistic resource managment,Continuous grazing,1,apples,0,NA,eastern_meadowlark,NA,standard_error,0.0685,13,NA,0.0689,NA,NA,0,4,NA,0,NA,NA,"Traced from plot; Holistic resource management is defined as frequent rotation, long rest periods, and high stocking density",NA,NA,NA
2WJYSYDE,Cassidy and Kleppel 2017,rotational_grazing,abundance,abundance,Holistic resource managment,Continuous grazing,1,apples,0,NA,killdeer,NA,standard_error,0,13,NA,0,NA,NA,0.2511,4,NA,0.1295,NA,NA,"Traced from plot; Holistic resource management is defined as frequent rotation, long rest periods, and high stocking density",NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,dickcissel,NA,standard_error,198.6758,5,NA,28.3834,NA,NA,135.9061,5,NA,28.111,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,40.7762,5,NA,18.0128,NA,NA,62.3401,5,NA,11.1896,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,common_yellowthroat,NA,standard_error,27.6634,5,NA,7.6416,NA,NA,0,5,NA,0,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,bobolink,NA,standard_error,0,5,NA,0,NA,NA,25.7435,5,NA,8.7332,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,brown_headed_cowbird,NA,standard_error,24.0903,5,NA,7.0958,NA,NA,31.1895,5,NA,7.0959,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,red_winged_blackbird,NA,standard_error,19.4383,5,NA,7.6416,NA,NA,34.1796,5,NA,14.1915,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,sedge_wren,NA,standard_error,20.7906,5,NA,5.7311,NA,NA,7.1473,5,NA,3.8208,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,mourning_dove,NA,standard_error,7.9506,5,NA,1.9104,NA,NA,8.2266,5,NA,3.5479,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,northern_bobwhite,NA,standard_error,9.3031,5,NA,6.823,NA,NA,7.1227,5,NA,3.0021,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,meadowlark_spp,NA,standard_error,7.38,5,NA,2.4563,NA,NA,6.5642,5,NA,1.9104,NA,NA,Traced from plot,NA,NA,NA
ECUBV53L,Delisle and Savidge 1997,plant_nwsg,abundance,abundance (individuals/100 ha),CP2 (NWSG) fields,CP1 (CSG) fields,1,apples,0,NA,ring_necked_pheasant,NA,standard_error,6.2756,5,NA,2.1833,NA,NA,3.8224,5,NA,1.9104,NA,NA,Traced from plot,NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,prescribed_fire,species_richness,shannon diversity,season-long grazing with dormant season patch-burning,season long grazing (no fire),1,apples,0,NA,all_species,NA,confidence_intervals,1.4998,4,NA,NA,1.4191,1.5691,1.5192,4,NA,NA,1.4392,1.5992000000000002,Traced from plot; treatment: one-fourth pasture burned late April–early May at a 4-year return interval,NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,prescribed_fire,species_richness,shannon diversity,season-long grazing with dormant season and growing season patch-burning at a 4-year return interval,season long grazing (no fire),1,apples,0,NA,all_species,NA,confidence_intervals,1.5697,4,NA,NA,1.4896,1.6498000000000002,1.5192,4,NA,NA,1.4392,1.5992000000000002,Traced from plot; treatment: one-eighth pasture burned late April–early May and one-eighth pasture burned late August–late September at a 4-year return interval,NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,rotational_grazing,species_richness,shannon diversity,modified twice-over rest rotation,season long grazing,1,apples,0,NA,all_species,NA,confidence_intervals,1.35,4,NA,NA,1.2611,1.4392,1.5192,4,NA,NA,1.4392,1.5992000000000002,Traced from plot; treatment: variably stocked paddocks,NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,prescribed_fire,abundance,density (individuals/ha),season-long grazing with dormant season patch-burning,season long grazing (no fire),1,apples,0,NA,bobolink,NA,confidence_intervals,0.8394,4,NA,NA,0.6173000000000001,1.1407,0.8002,4,NA,NA,0.5882000000000001,1.1004,"Traced from plot; treatment: one-fourth pasture burned late April–early May at a 4-year return interval; Error type is not given, but assumed to be confidence intervals",NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,prescribed_fire,abundance,density (individuals/ha),season-long grazing with dormant season and growing season patch-burning at a 4-year return interval,season long grazing (no fire),1,apples,0,NA,bobolink,NA,confidence_intervals,0.488,4,NA,NA,0.3474,0.6878,0.8002,4,NA,NA,0.5882000000000001,1.1004,"Traced from plot; treatment: one-eighth pasture burned late April–early May and one-eighth pasture burned late August–late September at a 4-year return interval; Error type is not given, but assumed to be confidence intervals",NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,rotational_grazing,abundance,density (individuals/ha),modified twice-over rest rotation,season long grazing,1,apples,0,NA,bobolink,NA,confidence_intervals,0.7995,4,NA,NA,0.5674,1.1109,0.8002,4,NA,NA,0.5882000000000001,1.1004,"Traced from plot; treatment: variably stocked paddocks; Error type is not given, but assumed to be confidence intervals",NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,prescribed_fire,abundance,density (individuals/ha),season-long grazing with dormant season patch-burning,season long grazing (no fire),1,apples,0,NA,chestnut_collared_longspur,NA,confidence_intervals,0.5098,4,NA,NA,0.36030000000000006,0.6986,0.1495,4,NA,NA,0.08909999999999998,0.23959999999999998,"Traced from plot; treatment: one-fourth pasture burned late April–early May at a 4-year return interval; Error type is not given, but assumed to be confidence intervals",NA,NA,NA
ZXCUY5K9,Duquette et al. 2022,prescribed_fire,abundance,density (individuals/ha),season-long grazing with dormant season and growing season patch-burning at a 4-year return interval,season long grazing (no fire),1,apples,0,NA,chestnut_collared_longspur,NA,confidence_intervals,0.2997,4,NA,NA,0.2,0.42910000000000004,0.1495,4,NA,NA,0.08909999999999998,0.23959999999999998,"Traced from plot; treatment: one-eighth pasture burned late April–early May and one-eighth pasture burned late August–late September at a 4-year return interval; Error type is not given, but assumed to be confidence intervals",NA,NA,NA
